cont_id|transaction_id|transaction_date|prod_id|prod_family|prod_sub_family|prod_category|prod_name
102800578|102800531|2/8/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
102500078|102501333|2/8/2020|102500848|BEDS|BEDS|FABRICS|CONTRE-JOUR
100603502|100603501|2/8/2020|102700009|SOFAS|SECTIONALS|LEATHER|SCENARIO
100603502|100603501|2/8/2020|102700009|SOFAS|SECTIONALS|LEATHER|SCENARIO
102800578|102800531|2/8/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100202641|100203405|2/8/2020|100057687|DECO OBJETS DE DECORAT|.||FABRIC
102200299|102202035|2/7/2020|100054894|DECO TAPIS|TAPIS||CUSTOM RUG
100603294|100603500|2/7/2020|100601107|TABLES|DINING TABLES|FINISH|JANE
100017690|100021187|2/7/2020|790281362|CHAIRS|BRIDGES|FINISH|AVA (METALLIC)
102400635|101504135|2/7/2020|101600449|ACCESSORIES|NULL||FLUTES
101505135|101504134|2/7/2020|100057378|MEUBLE MEUBLES DE COMPLE|NULL||IRON TREE
102700388|102700383|2/7/2020|102700686|SOFAS|SOFA COMPLEMENTARY UNITS|FABRIC|CONTREPOINT
100506286|100504102|2/7/2020|100500923|TABLES|DINING TABLES|FINISH|TRACK
102200476|102202033|2/7/2020|790265734|ACCESSORIES|DECORATIVE OBJECTS||DECO OBJECTS - C217 - 600
100014990|100021185|2/7/2020|100057850|SERVICE|NULL||CANCELLATION FEES
100017690|100021187|2/7/2020|790281362|CHAIRS|BRIDGES|FINISH|AVA (METALLIC)
101100054|101103233|2/7/2020|790269700|ACCESSORIES|TEXTILES||VOYAGE COLLECTION - JEAN PAUL GAULTIER
101600807|101602130|2/7/2020|790288497|ACCESSORIES|TEXTILES||STRIPES MOSAIC
100506286|100504102|2/7/2020|100301893|CHAIRS|CHAIRS|FABRIC|NATIV COLLECTION - IDENTITIES
100007211|100021186|2/7/2020|100062256|CHAIRS|CHAIR COMPLEMENTARY UNIT|FINISH|CHISTERA
102201276|102202034|2/7/2020|100057459|ADDTIONAL FURNITURE|NULL||INTRALATINA
102201208|102202036|2/7/2020|100900118|MEUBLE SALLE A MANGER|TABLE DE REPAS||SPARE PART
100506286|100504102|2/7/2020|100301892|CHAIRS|CHAIRS|FABRIC|NATIV COLLECTION - IDENTITIES
100007211|100021186|2/7/2020|100062255|CHAIRS|CHAIRS|METAL|CHISTERA
102400287|101201822|2/7/2020|102600156|COMPLEMENTARY PIECES|CONSOLES|METAL|VOILES
102201276|102202034|2/7/2020|100057459|ADDTIONAL FURNITURE|NULL||INTRALATINA
101601143|101602127|2/6/2020|100301853|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801176|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100408313|100404164|2/6/2020|790139849|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
101601143|101602127|2/6/2020|101801180|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101501747|SOFAS|RELAX SOFAS|LEATHER|SATELLITE (WIDE ARMRESTS)
101601143|101602127|2/6/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
102201357|102202032|2/6/2020|102700634|CHAIRS|CHAIRS|FABRIC|CIRCA
102201357|102202032|2/6/2020|100061544|TABLES|DINING TABLES|FINISH|CIGALE
101601143|101602127|2/6/2020|100301863|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801179|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301856|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701047|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301827|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101501747|SOFAS|RELAX SOFAS|LEATHER|SATELLITE (WIDE ARMRESTS)
101601143|101602127|2/6/2020|101801180|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301859|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301819|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100059717|SOFAS|MODULAR SOFAS|OPTIONAL|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301829|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101801177|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301860|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301860|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301856|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|102400276|SOFAS|MODULAR SOFAS|OPTIONAL|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301863|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801179|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|102700153|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801176|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701047|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100408262|100404165|2/6/2020|100401395|ACCESSORIES|NULL||SHINCHUU RUG
101601143|101602127|2/6/2020|101102523|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301860|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301860|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101505108|101504133|2/6/2020|102800396|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
101601143|101602127|2/6/2020|100059714|SOFAS|MODULAR SOFAS|OPTIONAL|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101801177|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801179|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301853|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
102800248|102800529|2/6/2020|101600782|SOFAS|MODULAR SOFAS|FABRICS|CARACTERE
102800248|102800529|2/6/2020|790283865|ACCESSORIES|LIGHTING||LAMPS - C119 - 635
101601143|101602131|2/6/2020|101601091|STORAGE UNITS|BARS|FINISH|LIFT
101601143|101602127|2/6/2020|101701047|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100059726|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701047|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301885|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301817|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101505129|101504132|2/6/2020|790174187|CHAIRS|BRIDGES|FINISH|AVA
101601143|101602127|2/6/2020|100301863|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301820|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602126|2/6/2020|100900163|COCKTAIL TABLES|NULL||OVNI CS
100408313|100404164|2/6/2020|790139849|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
101601143|101602127|2/6/2020|100301888|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|102600066|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|790255051|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
102400684|102400694|2/6/2020|100100299|SALON SIEGES|NULL||FABRIC
102800248|102800529|2/6/2020|100060014|SOFAS|SECTIONALS|FABRICS|CARACTERE
101601143|101602127|2/6/2020|790255051|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301887|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301854|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101102523|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301859|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801179|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100059726|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101102523|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101501747|SOFAS|RELAX SOFAS|LEATHER|SATELLITE (WIDE ARMRESTS)
101601143|101602127|2/6/2020|102600066|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101600821|101703644|2/6/2020|101701304|COMPLEMENTARY PIECES|BEDSIDE TABLES|FINISH|BRIO BEDROOM
101601143|101602127|2/6/2020|100301822|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
100408313|100404164|2/6/2020|790139849|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
102400683|102400695|2/6/2020|790050380|ARMCHAIRS|RELAX ARMCHAIRS|LEATHER|CENTO HOME
101601143|101602131|2/6/2020|101601092|BEDS|BEDS|FABRICS|MAH JONG BED (1/2)
101601143|101602127|2/6/2020|100301853|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100408313|100404164|2/6/2020|790139849|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
101601143|101602127|2/6/2020|100301818|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602126|2/6/2020|100900162|COCKTAIL TABLES|NULL||OVNI CS
101601143|101602127|2/6/2020|100059712|SOFAS|MODULAR SOFAS|OPTIONAL|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101801177|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701046|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301858|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301854|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100202801|100203403|2/6/2020|100053372|DECO OBJETS DE DECORAT|.||FABRIC
101505108|101504133|2/6/2020|102700468|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
101601143|101602127|2/6/2020|100301828|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301863|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
102200336|102202031|2/6/2020|102700280|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|LADY B.
101601143|101602127|2/6/2020|101501747|SOFAS|RELAX SOFAS|LEATHER|SATELLITE (WIDE ARMRESTS)
101601143|101602127|2/6/2020|102700153|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100202258|100203404|2/6/2020|100053372|DECO OBJETS DE DECORAT|.||FABRIC
101601143|101602127|2/6/2020|102600096|SOFAS|ARMCHAIRS (C)|FINITION|ANGEL
100017295|100021181|2/6/2020|101102595|CHAIRS|STOOLS|LEATHER|CHABADA UP & DOWN
101601143|101602127|2/6/2020|102600066|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602131|2/6/2020|102700152|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|102600101|ACCESSORIES|DECORATIVE OBJECTS||ANGEL
101601143|101602127|2/6/2020|100301826|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101200448|SOFAS|MODULAR SOFAS|OPTIONAL|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301856|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301854|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101102523|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701046|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101701046|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101505129|101504132|2/6/2020|790174187|CHAIRS|BRIDGES|FINISH|AVA
101601143|101602131|2/6/2020|100200849|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801176|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801176|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301859|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100506258|100504098|2/6/2020|790139847|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|IRON TREE
101601143|101602127|2/6/2020|100301824|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|100301853|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101505108|101504133|2/6/2020|102800395|SOFAS|OTTOMANS (C)|FABRIC|TEMPS CALME
101601143|101602127|2/6/2020|100059726|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602131|2/6/2020|790031334|BEDDING|BED BASES|MECHANICAL|NEW SWEET BED BASE
101601143|101602127|2/6/2020|101801178|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301884|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101801177|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301854|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801180|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801178|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301856|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801178|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801178|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|101801180|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602126|2/6/2020|100900165|COCKTAIL TABLES|NULL||OVNI CS
101601143|101602127|2/6/2020|100301886|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG OUTDOOR
101601143|101602127|2/6/2020|101701046|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100059726|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|102600066|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
101601143|101602127|2/6/2020|100301859|SOFAS|MODULAR SOFAS|FABRICS|MAH JONG KENZO TAKADA - NO GAKU COLLECTION
100202922|100203400|2/5/2020|100201279|STORAGE UNITS|SIDEBOARDS|FINISH|TRACK
100001537|100021179|2/5/2020|100062245|SOFAS|OTTOMANS (C)|FABRIC|BUBBLE
102400185|102400691|2/5/2020|102400698|CHAIRS|STOOLS|FABRIC|AIDA
100202922|100203400|2/5/2020|100201281|TABLES|DINING TABLES|FINISH|DIAPO 2
100202922|100203400|2/5/2020|100401345|SOFAS|SECTIONALS|LEATHER|ALCHIMIE - SLIDING SEAT CUSHIONS (SPECIAL PRICE)
101107532|101103232|2/5/2020|100101750|TABLES|DINING TABLES|FABRICS|GLOBE TROTTER - LA PARISIENNE
100001537|100021179|2/5/2020|100062244|SOFAS|ARMCHAIRS (C)|FABRIC|BUBBLE
102500962|102501330|2/5/2020|102700241|CHAIRS|CHAIRS|FABRIC|CIRCA
100502668|100504095|2/5/2020|101701350|CHAIRS|CHAIRS|FABRIC|EDEN-ROCK
101201806|101201819|2/5/2020|790162400|COMPLEMENTARY PIECES|MISCELLANEOUS|OPTIONAL|CHERCHE MIDI BED
100102141|100103694|2/5/2020|100102123|BEDS|BEDS|LEATHER|CASSIOPEE BED
100202861|100203402|2/5/2020|790289041|MISCELLANEOUS|MISCELLANEOUS|OPTION|SATELLITE - RELAX ARMCHAIR
101600431|101602125|2/5/2020|790257048|ACCESSORIES|RUGS||RUGS - C117 - 668
100602642|100603498|2/5/2020|790243276|ACCESSORIES|LIGHTING||LAMPS - C216 - 506
102400185|102400691|2/5/2020|102400697|ACCESSORIES|NULL|3|TENDRESSE LEATHER
102400185|102400691|2/5/2020|102400699|MISCELLANEOUS|MISCELLANEOUS|OPTION|AIDA
100001537|100021179|2/5/2020|100062246|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|EDITO
100202861|100203402|2/5/2020|100201267|SOFAS|MODULAR SOFAS|LEATHER|SATELLITE 2
101201806|101201819|2/5/2020|790162401|COMPLEMENTARY PIECES|MISCELLANEOUS|OPTIONAL|CHERCHE MIDI BED
101201806|101201819|2/5/2020|790162399|COMPLEMENTARY PIECES|BEDSIDE TABLES|OPTIONAL|CHERCHE MIDI BED
101201806|101201819|2/5/2020|790277966|BEDDING|BED BASES|MATERIALS|BLACK SWEET - FIXED SLATS
101504839|101201821|2/5/2020|790241385|ACCESSORIES|DECORATIVE OBJECTS||CLOCKS - C213 - 645
100202922|100203400|2/5/2020|100201278|CHAIRS|CHAIRS|FINISH|AMPLITUDE
100202861|100203402|2/5/2020|100401150|SOFAS|SECTIONALS|LEATHER|SATELLITE 2
101201798|101201820|2/5/2020|790243524|ACCESSORIES|RUGS||RUGS - C216 - 652
100202922|100203400|2/5/2020|100201280|SOFAS|SECTIONALS|LEATHER|ALCHIMIE - SLIDING SEAT CUSHIONS (SPECIAL PRICE)
100202861|100203402|2/5/2020|100201268|SOFAS|SECTIONALS|LEATHER|SATELLITE 2
100016744|100021178|2/5/2020|790189600|ACCESSORIES|LIGHTING||LAMPS - 609
102500962|102501330|2/5/2020|102700241|CHAIRS|CHAIRS|FABRIC|CIRCA
102700402|102700380|2/5/2020|102700665|CHAIRS|CHAIRS|FABRIC|CIRCA
102800587|102800528|2/5/2020|790193381|TABLES|DINING TABLES|GLASS|OSIRIS
102800556|102800527|2/5/2020|102700177|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
101201806|101201819|2/5/2020|102600138|BEDS|BEDS|LEATHER|CHERCHE MIDI BED
100202922|100203400|2/5/2020|100301900|SOFAS|SECTIONALS|LEATHER|ALCHIMIE - FIXED SEAT CUSHIONS
100202922|100203400|2/5/2020|790233091|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|EVOL
102700085|102700381|2/5/2020|102700685|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|LADY B.
102800587|102800528|2/5/2020|100059365|SOFAS|STRAIGHT SOFAS|FABRICS|PROFILE
101201586|101201816|2/4/2020|790182134|CHAIRS|CHAIRS|FABRIC|KASUKA
100017009|100021173|2/4/2020|100062242|STORAGE UNITS|BARS||LIFT
101504839|101201818|2/4/2020|790288490|ACCESSORIES|TEXTILES||DANCING FLOWERS
102800552|102800523|2/4/2020|102800422|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102400583|102400690|2/4/2020|102400400|SOFAS|SOFA COMPLEMENTARY UNITS|FABRICS|MAH JONG (1/2)
100005584|100021174|2/4/2020|790152702|BEDS|CADRE DE LIT|LEATHER|COURCHEVEL
100408262|100404160|2/4/2020|790266083|ACCESSORIES|LIGHTING||LAMPS - C217 - 506
101201586|101201817|2/4/2020|790269382|ACCESSORIES|RUGS||RUGS - C118 - 652
102800552|102800523|2/4/2020|102800396|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102800552|102800523|2/4/2020|101102922|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
102800552|102800523|2/4/2020|102700468|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
101201715|101201814|2/4/2020|790283878|ACCESSORIES|LIGHTING||FLOOR LAMPS- C119 - 609
101201586|101201816|2/4/2020|790182134|CHAIRS|CHAIRS|FABRIC|KASUKA
101502276|101504127|2/4/2020|101503588|DECO TAPIS|NULL||EQUINOX
101600715|101602123|2/4/2020|790291220|ACCESSORIES|LIGHTING||LAMPS - C219 - 506
102500862|102501329|2/4/2020|102500835|ACCESSORIES|NULL||PASADENA
102500862|102501329|2/4/2020|102500836|ACCESSORIES|NULL||COOMBA
101504839|101201818|2/4/2020|790175975|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRIC|EDITO
101600902|101504128|2/4/2020|101102633|DECO TAPIS|NULL||LAND GRIS
101504839|101201818|2/4/2020|790175428|SOFAS|OTTOMANS (C)|FABRIC|EDITO
101201715|101201815|2/4/2020|100056422|ACCESSORIES|NULL||FABRIC
102800420|102800525|2/4/2020|101200594|ARMCHAIRS|INDEPENDENT ARMCHAIRS|OPERATIONS|MISTRAL
100005584|100021174|2/4/2020|790150723|BEDS|HEADBOARDS|LEATHER|COURCHEVEL
100017681|100021168|2/3/2020|100062239|CHAIRS|CHAIRS|SYNTHETIC LEATHER|KASUKA
102500641|102501324|2/3/2020|100900139|SALON SIEGES|NULL||SPARE PART
101600431|101602120|2/3/2020|102700277|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|CUTE CUT
100102136|100103689|2/3/2020|100500714|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100017677|100021166|2/3/2020|790152702|BEDS|CADRE DE LIT|LEATHER|COURCHEVEL
100017677|100021166|2/3/2020|790150726|BEDS|HEADBOARDS|LEATHER|COURCHEVEL
101201786|101504123|2/3/2020|790183334|SOFAS|STRAIGHT SOFAS|LEATHER|CINETIQUE 2 - ADJUSTABLE BACKS
101201786|101504123|2/3/2020|790141073|STORAGE UNITS|SIDEBOARDS|FINISH|FERIA WOOD
100017681|100021168|2/3/2020|100062238|TABLES|DINING TABLES|FINISH|AXEL - CERAMIC
102500953|102501325|2/3/2020|100060649|SOFAS|SECTIONALS|LEATHER|PLAYBACK
102500953|102501325|2/3/2020|100060649|SOFAS|SECTIONALS|LEATHER|PLAYBACK
100102136|100103689|2/3/2020|100500713|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
101600431|101602120|2/3/2020|790106225|ARMCHAIRS|INDEPENDENT ARMCHAIRS|FABRICS|SAGA (SOFAS)
100017677|100021166|2/3/2020|790150719|BEDS|HEADBOARDS|LEATHER|COURCHEVEL
100506251|100504092|2/3/2020|100500930|SOFAS|OTTOMANS (C)|FABRIC|TEMPS CALME
101600431|101602120|2/3/2020|102700281|COCKTAIL TABLES|FIXED COCKTAIL TABLES|FINISH|CUTE CUT
100017677|100021166|2/3/2020|790031334|BEDDING|BED BASES|MECHANICAL|NEW SWEET BED BASE
100017677|100021166|2/3/2020|790257388|BEDS|HEADBOARDS|LEATHER|COURCHEVEL
102500953|102501325|2/3/2020|100060650|SOFAS|SECTIONALS|LEATHER|PLAYBACK
102500953|102501325|2/3/2020|100060650|SOFAS|SECTIONALS|LEATHER|PLAYBACK
101702614|102800522|2/3/2020|790175963|ARMCHAIRS|INDEPENDENT ARMCHAIRS|AS SHOWN|EDITO
100102136|100103689|2/3/2020|100500712|SOFAS|MODULAR SOFAS|FABRIC|TEMPS CALME
100016859|100021167|2/3/2020|100053863|SALON SIEGES|NULL||FABRIC
101600431|101602120|2/3/2020|790279056|COMPLEMENTARY PIECES|PEDESTAL TABLES|WOOD|TURBINATA
